,speed,course,rot,collection_type,PC1,Pc2
12249,10.7,53.7,0.0,1,-0.4663411507744894,-0.9221700484796886
12250,10.7,55.6,0.0,1,-0.1750199177202633,-0.794678966355653
12251,10.7,58.8,0.0,1,-0.1752568912112519,-0.7691352131299328
17101,10.3,58.0,0.0,1,-0.1739690119313596,-0.8948358140301541
17102,10.3,56.9,0.0,1,-0.1738875522938323,-0.9036164792014952
17103,10.3,54.2,127.0,1,-2.417622580010032,-0.9479936999610452
17662,10.8,59.0,0.0,1,-0.1755788610312249,-0.7377100629048772
17663,10.8,58.1,0.0,1,-0.1755122122368844,-0.7448942434996112
17664,10.8,58.7,0.0,1,-0.1755566447664448,-0.7401047897697886
17665,10.8,61.1,0.0,1,-0.1757343748846862,-0.7209469748504983
17666,10.8,56.1,0.0,1,-0.1753641038050165,-0.760859089265686
17667,10.8,57.3,0.0,1,-0.1754529688641372,-0.7512801818060413
17668,10.8,55.8,127.0,1,-2.419276861639457,-0.7860784951059454
22512,10.4,59.3,0.0,1,-0.17437244138886,-0.8546299986337575
22513,10.4,56.2,0.0,1,-0.1741428733194649,-0.8793755095711742
22514,10.4,56.5,0.0,1,-0.1741650895842449,-0.8769807827062627
22515,10.4,56.3,0.0,1,-0.1741502787410582,-0.8785772672828703
22516,10.4,58.4,0.0,1,-0.4657677286590201,-0.9741386578747544
22517,10.4,56.1,0.0,1,-0.1741354678978714,-0.880173751859478
22518,10.4,56.3,0.0,1,-0.1741502787410582,-0.8785772672828703
22519,10.4,58.0,0.0,1,-0.1742761709081459,-0.8650071483817063
23272,10.9,57.1,0.0,1,-0.1757453169977367,-0.7230480007342007
23273,10.9,56.2,-127.0,1,2.068256305895825,-0.7074075023535868
23274,10.9,57.3,0.0,1,-0.1757601278409235,-0.7214515161575934
23275,10.9,57.3,0.0,1,-0.1757601278409235,-0.7214515161575934
23276,10.9,58.2,0.0,1,-0.1758267766352641,-0.7142673355628595
23277,10.9,56.2,-127.0,1,2.068256305895825,-0.7074075023535868
23278,10.9,60.3,0.0,1,-0.1759822904887253,-0.6975042475084806
23279,10.9,57.9,0.0,1,-0.1758045603704839,-0.7166620624277708
23280,10.9,56.3,0.0,1,-0.1756860736249896,-0.729433939040631
23281,10.9,59.5,0.0,1,-0.1759230471159782,-0.7038901858149105
23282,10.9,58.2,0.0,1,-0.1758267766352641,-0.7142673355628595
23283,10.9,56.0,0.0,1,-0.1756638573602094,-0.7318286659055422
1986,10.5,240.8,0.0,1,-0.1881204405576557,0.6240084202860148
1987,10.5,241.7,0.0,1,-0.1881870893519963,0.6311926008807488
1988,10.5,241.8,0.0,1,-0.1881944947735897,0.6319908431690526
2654,11.0,240.4,0.0,1,-0.1896266137552136,0.7699587793750391
2655,11.0,240.7,0.0,1,-0.1896488300199937,0.7723535062399502
2656,11.0,240.0,0.0,1,-0.18959699206884,0.7667658102218242
2657,11.0,237.2,0.0,1,-0.189389640264225,0.7444150261493188
2658,11.0,239.4,0.0,1,-0.1895525595392796,0.7619763564920018
2659,11.0,239.1,0.0,1,-0.1895303432744994,0.7595816296270902
2660,11.0,240.2,0.0,1,-0.1896118029120267,0.7683622947984317
2661,11.0,241.3,0.0,1,-0.1896932625495541,0.7771429599697732
2662,11.0,242.5,0.0,1,-0.1897821276086748,0.7867218674294182
2663,11.0,242.1,0.0,1,-0.1897525059223012,0.7835288982762032
2664,11.0,241.6,0.0,1,-0.1897154788143342,0.7795376868346845
2665,11.0,242.1,0.0,1,-0.1897525059223012,0.7835288982762032
2666,11.0,239.3,0.0,1,-0.1895451541176862,0.761178114203698
2667,11.0,240.1,0.0,1,-0.1896043974904334,0.767564052510128
2668,11.0,238.0,0.0,1,-0.1894488836369721,0.7508009644557487
2669,11.0,239.6,0.0,1,-0.1895673703824664,0.7635728410686091
2670,11.0,238.3,0.0,1,-0.1894710999017523,0.7531956913206606
2671,11.0,238.9,0.0,1,-0.1895155324313127,0.7579851450504829
2672,11.0,240.2,0.0,1,-0.1896118029120267,0.7683622947984317
2673,11.0,241.2,0.0,1,-0.1896858571279607,0.7763447176814694
2674,11.0,238.0,0.0,1,-0.1894488836369721,0.7508009644557487
2675,11.0,238.7,0.0,1,-0.1895007215881259,0.7563886604738753
2676,11.0,239.7,0.0,1,-0.1895747758040598,0.764371083356913
2677,11.0,241.9,0.0,1,-0.1897376950791144,0.7819324136995955
2678,11.0,242.9,0.0,1,-0.1898117492950484,0.7899148365826332
2679,11.0,239.6,0.0,1,-0.1895673703824664,0.7635728410686091
2680,11.0,239.7,0.0,1,-0.1895747758040598,0.764371083356913
2681,11.0,240.4,0.0,1,-0.1896266137552136,0.7699587793750391
2682,11.0,239.6,0.0,1,-0.1895673703824664,0.7635728410686091
2683,11.0,241.4,0.0,1,-0.1897006679711475,0.7779412022580768
2684,11.0,239.0,0.0,1,-0.189522937852906,0.7587833873387867
2685,11.0,238.6,0.0,1,-0.1894933161665324,0.7555904181855714
2686,11.0,238.5,0.0,1,-0.1894859107449391,0.754792175897268
2687,11.0,241.5,0.0,1,-0.1897080733927409,0.7787394445463809
6909,10.6,239.1,0.0,1,-0.1883017073673543,0.6402669670332987
6910,10.6,239.0,0.0,1,-0.1882943019457609,0.6394687247449953
6911,10.6,241.5,0.0,1,-0.1884794374855958,0.659424781952589
6912,10.6,241.6,0.0,1,-0.1884868429071891,0.660223024240893
6913,10.6,240.4,0.0,1,-0.1883979778480685,0.6506441167812478
7588,11.1,240.8,0.0,1,-0.1899633944183734,0.8029804141767021
7589,11.1,239.7,0.0,1,-0.1898819347808461,0.7941997490053606
7590,11.1,240.8,0.0,1,-0.1899633944183734,0.8029804141767021
7591,11.1,240.6,0.0,1,-0.1899485835751866,0.8013839296000946
7592,11.1,241.5,0.0,1,-0.1900152323695271,0.8085681101948285
7593,11.1,241.0,0.0,1,-0.1899782052615602,0.8045768987533094
7594,11.1,238.9,0.0,1,-0.1898226914080989,0.7878138106989309
7595,11.1,238.7,0.0,1,-0.1898078805649121,0.7862173261223231
7596,11.1,240.0,0.0,1,-0.1899041510456263,0.7965944758702718
7597,11.1,242.4,0.0,1,-0.1900818811638677,0.8157522907895622
7598,11.1,241.4,0.0,1,-0.1900078269479338,0.8077698679065247
7599,11.1,241.9,0.0,1,-0.1900448540559007,0.8117610793480435
7600,11.1,239.7,0.0,1,-0.1898819347808461,0.7941997490053606
7601,11.1,237.5,0.0,1,-0.1897190155057914,0.7766384186626781
7602,11.1,241.1,0.0,1,-0.1899856106831536,0.8053751410416135
7603,11.1,239.1,0.0,1,-0.1898375022512857,0.7894102952755381
7604,11.1,241.5,0.0,1,-0.1900152323695271,0.8085681101948285
7605,11.1,238.8,0.0,1,-0.1898152859865055,0.7870155684106269
7606,11.1,239.6,0.0,1,-0.1898745293592527,0.7934015067170567
7607,11.1,240.0,0.0,1,-0.1899041510456263,0.7965944758702718
7608,11.1,241.5,0.0,1,-0.1900152323695271,0.8085681101948285
7609,11.1,241.8,0.0,1,-0.1900374486343073,0.8109628370597399
7610,11.1,240.0,0.0,1,-0.1899041510456263,0.7965944758702718
7611,11.1,241.4,0.0,1,-0.1900078269479338,0.8077698679065247
7612,11.1,240.4,0.0,1,-0.1899337727319998,0.7997874450234871
7613,11.1,239.0,0.0,1,-0.1898300968296923,0.7886120529872344
8094,11.6,237.7,0.0,1,-0.1912696212329095,0.9273782314815248
12252,10.7,238.3,0.0,1,-0.1885496229713934,0.6637096943753166
12253,10.7,240.4,0.0,1,-0.1887051368248547,0.6804727824296957
12254,10.7,239.9,0.0,1,-0.1886681097168878,0.6764815709881767
12255,10.7,238.5,0.0,1,-0.1885644338145802,0.6653061789519239
13001,11.2,238.9,0.0,1,-0.1901298503848853,0.8176424763473785
13002,11.2,242.1,0.0,1,-0.1903668238758738,0.8431862295730986
13003,11.2,240.0,0.0,1,-0.1902113100224125,0.8264231415187197
13004,11.2,241.7,0.0,1,-0.1903372021895002,0.8399932604198836
13005,11.2,239.3,0.0,1,-0.1901594720712587,0.8208354455005935
13006,11.2,241.3,0.0,1,-0.1903075805031267,0.8368002912666688
13007,11.2,239.4,0.0,1,-0.1901668774928522,0.8216336877888973
13008,11.2,241.9,0.0,1,-0.190352013032687,0.8415897449964911
13009,11.2,241.8,0.0,1,-0.1903446076110936,0.8407915027081876
13010,11.2,237.9,0.0,1,-0.1900557961689512,0.8096600534643411
13011,11.2,242.1,0.0,1,-0.1903668238758738,0.8431862295730986
13012,11.2,238.9,0.0,1,-0.1901298503848853,0.8176424763473785
13013,11.2,239.9,0.0,1,-0.1902039046008191,0.8256248992304162
13014,11.2,239.6,0.0,1,-0.1901816883360389,0.8232301723655047
13015,11.2,238.9,0.0,1,-0.1901298503848853,0.8176424763473785
13016,11.2,241.9,0.0,1,-0.190352013032687,0.8415897449964911
13017,11.2,240.2,0.0,1,-0.1902261208655993,0.8280196260953272
13018,11.2,239.9,0.0,1,-0.1902039046008191,0.8256248992304162
13019,11.2,240.5,0.0,1,-0.1902483371303795,0.8304143529602387
13020,11.2,240.0,0.0,1,-0.1902113100224125,0.8264231415187197
13021,11.2,240.7,0.0,1,-0.1902631479735663,0.832010837536846
13022,11.2,240.4,0.0,1,-0.1902409317087861,0.8296161106719346
13023,11.2,239.5,0.0,1,-0.1901742829144455,0.8224319300772011
13024,11.2,239.8,0.0,1,-0.1901964991792257,0.8248266569421122
17669,10.8,240.4,0.0,1,-0.189012295801641,0.7103014480781438
17670,10.8,240.0,0.0,1,-0.1889826741152674,0.7071084789249288
17671,10.8,237.6,0.0,1,-0.188804943997026,0.6879506640056384
17672,10.8,238.6,0.0,1,-0.1888789982129599,0.695933086888676
17673,10.8,238.9,0.0,1,-0.1889012144777401,0.6983278137535873
17674,10.8,242.9,0.0,1,-0.1891974313414758,0.7302575052857377
17675,10.8,237.8,0.0,1,-0.1888197548402128,0.6895471485822462
17676,10.8,237.6,0.0,1,-0.188804943997026,0.6879506640056384
17677,10.8,240.2,0.0,1,-0.1889974849584542,0.708704963501536
17678,10.8,240.0,0.0,1,-0.1889826741152674,0.7071084789249288
18380,11.3,238.7,0.0,1,-0.1904221985184846,0.845874657419219
18381,11.3,240.6,0.0,1,-0.1905629015287592,0.8610412608969905
18382,11.3,239.8,0.0,1,-0.190503658156012,0.8546553225905607
18383,11.3,239.7,0.0,1,-0.1904962527344186,0.8538570803022567
18384,11.3,241.1,0.0,1,-0.1905999286367262,0.8650324723385092
18385,11.3,239.7,0.0,1,-0.1904962527344186,0.8538570803022567
18386,11.3,240.6,0.0,1,-0.1905629015287592,0.8610412608969905
18387,11.3,238.6,0.0,1,-0.1904147930968913,0.8450764151309155
18388,11.3,240.0,0.0,1,-0.1905184689991987,0.8562518071671681
18389,11.3,240.1,0.0,1,-0.1905258744207922,0.8570500494554716
18390,11.3,239.2,0.0,1,-0.1904592256264516,0.8498658688607379
18391,11.3,240.0,0.0,1,-0.1905184689991987,0.8562518071671681
18392,11.3,238.5,0.0,1,-0.1904073876752979,0.8442781728426114
18393,11.3,237.4,0.0,1,-0.1903259280377706,0.8354975076712703
18394,11.3,238.8,0.0,1,-0.1904296039400781,0.8466728997075229
23284,10.9,241.3,0.0,1,-0.1893861035727678,0.7473142943213253
23285,10.9,241.0,0.0,1,-0.1893638873079877,0.7449195674564139
23286,10.9,240.5,0.0,1,-0.1893268602000207,0.7409283560148953
23287,10.9,239.6,0.0,1,-0.1892602114056801,0.7337441754201615
23288,10.9,242.7,0.0,1,-0.1894897794750753,0.7584896863575781
23289,10.9,241.3,0.0,1,-0.1893861035727678,0.7473142943213253
23290,10.9,239.9,0.0,1,-0.1892824276704603,0.7361389022850727
23291,10.9,237.8,0.0,1,-0.1891269138169991,0.7193758142306936
23292,10.9,239.2,0.0,1,-0.1892305897193066,0.7305512062669465
23293,10.9,237.1,0.0,1,-0.1890750758658453,0.7137881182125674
23294,10.9,238.3,0.0,1,-0.189163940924966,0.7233670256722127
23295,10.9,240.0,0.0,1,-0.1892898330920537,0.7369371445733764
23296,10.9,240.6,0.0,1,-0.1893342656216141,0.7417265983031992
23297,10.9,238.6,0.0,1,-0.1891861571897462,0.7257617525371236
23298,10.9,239.7,0.0,1,-0.1892676168272735,0.7345424177084651
23299,10.9,241.3,0.0,1,-0.1893861035727678,0.7473142943213253
23300,10.9,242.0,0.0,1,-0.1894379415239215,0.7529019903394516
23301,10.9,241.3,0.0,1,-0.1893861035727678,0.7473142943213253
23302,10.9,244.1,0.0,1,-0.1895934553773829,0.7696650783938307
23303,10.9,240.4,0.0,1,-0.1893194547784272,0.7401301137265915
23304,10.9,238.6,0.0,1,-0.1891861571897462,0.7257617525371236
23305,10.9,239.8,0.0,1,-0.1892750222488669,0.7353406599967691
23306,10.9,241.6,0.0,1,-0.189408319837548,0.7497090211862365
23307,10.9,239.1,0.0,1,-0.1892231842977131,0.7297529639786424
23308,10.9,239.1,0.0,1,-0.1892231842977131,0.7297529639786424
23309,10.9,238.7,0.0,1,-0.1891935626113396,0.7265599948254278
23310,10.9,238.5,0.0,1,-0.1891787517681528,0.7249635102488201
23311,10.9,242.5,0.0,1,-0.1894749686318885,0.7568932017809706
23312,10.9,240.5,0.0,1,-0.1893268602000207,0.7409283560148953
23313,10.9,241.3,0.0,1,-0.1893861035727678,0.7473142943213253
23314,10.9,241.1,0.0,1,-0.189371292729581,0.7457178097447178
23969,11.4,236.5,0.0,1,-0.1905664382202163,0.8581419927249839
2015,10.5,57.6,0.0,1,-0.1745537081985586,-0.8383714518864738
2016,10.5,60.7,0.0,1,-0.1747832762679538,-0.8136259409490572
2017,10.5,61.3,0.0,1,-0.1748277087975142,-0.8088364872192344
2018,10.5,51.3,0.0,1,-0.1740871666381748,-0.8886607160496107
2019,10.5,59.8,0.0,1,-0.1747166274736133,-0.8208101215437912
2020,10.5,64.5,0.0,1,-0.1750646822885028,-0.7832927339935144
2021,10.5,59.4,0.0,1,-0.1746870057872397,-0.8240030906970058
2022,10.5,61.0,0.0,1,-0.174805492532734,-0.8112312140841457
2023,10.5,60.7,0.0,1,-0.1747832762679538,-0.8136259409490572
2024,10.5,56.6,0.0,1,-0.1744796539826247,-0.8463538747695113
2025,10.5,55.6,0.0,1,-0.1744055997666907,-0.8543362976525489
2026,10.5,56.8,0.0,1,-0.1744944648258114,-0.8447573901929039
2027,10.5,58.3,0.0,1,-0.1746055461497124,-0.8327837558683474
2028,10.5,54.3,0.0,1,-0.1743093292859766,-0.8647134474004977
2029,10.5,57.1,0.0,1,-0.1745166810905916,-0.8423626633279927
2030,10.5,53.2,0.0,1,-0.4656898057129499,-0.9858185912181026
2031,10.5,65.9,0.0,1,-0.1751683581908103,-0.7721173419572614
2032,10.5,58.7,0.0,1,-0.1746351678360859,-0.8295907867151324
2033,10.5,53.1,0.0,1,-0.1742204642268559,-0.8742923548601432
2034,10.5,56.5,0.0,1,-0.1744722485610313,-0.8471521170578149
2035,10.5,55.0,0.0,1,-0.1743611672371304,-0.8591257513823715
2036,10.5,57.1,0.0,1,-0.4659786171550922,-0.954687141974256
2037,10.5,62.9,0.0,1,-0.1749461955430085,-0.7960646106063743
2038,10.5,51.3,0.0,1,-0.1740871666381748,-0.8886607160496107
2039,10.5,56.8,0.0,1,-0.1744944648258114,-0.8447573901929039
2040,10.5,57.3,0.0,1,-0.1745314919337785,-0.840766178751385
2041,10.5,62.2,0.0,1,-0.1748943575918547,-0.8016523066245009
2042,10.5,52.8,0.0,1,-0.1741982479620757,-0.8766870817250545
2043,10.5,59.7,0.0,1,-0.1747092220520199,-0.8216083638320945
2044,10.5,54.9,0.0,1,-0.174353761815537,-0.8599239936706751
2045,10.5,58.7,0.0,1,-0.1746351678360859,-0.8295907867151324
2046,10.5,59.8,0.0,1,-0.1747166274736133,-0.8208101215437912
2047,10.5,55.8,0.0,1,-0.465882346674378,-0.9650642917222048
2048,10.5,56.8,0.0,1,-0.1744944648258114,-0.8447573901929039
2049,10.5,55.0,0.0,1,-0.1743611672371304,-0.8591257513823715
2050,10.5,64.8,0.0,1,-0.175086898553283,-0.7808980071286032
2051,10.5,53.1,0.0,1,-0.1742204642268559,-0.8742923548601432
2052,10.5,64.9,0.0,1,-0.1750943039748763,-0.7800997648402992
2053,10.5,55.6,0.0,1,-0.1744055997666907,-0.8543362976525489
2054,10.5,59.3,0.0,1,-0.1746796003656463,-0.8248013329853097
2055,10.5,61.0,0.0,1,-0.174805492532734,-0.8112312140841457
2056,10.5,63.4,0.0,1,-0.1749832226509755,-0.7920733991648555
2057,10.5,58.0,-128.0,2,5.793838085788292,-0.7969398610796461
2058,10.5,54.4,0.0,1,-0.17431673470757,-0.8639152051121942
2059,10.5,61.0,-128.0,2,5.793615923140491,-0.7729925924305335
2060,10.5,57.1,0.0,1,-0.1745166810905916,-0.8423626633279927
2061,10.5,55.0,0.0,1,-0.1743611672371304,-0.8591257513823715
2062,10.5,57.1,0.0,1,-0.4659786171550922,-0.954687141974256
2063,10.5,56.3,0.0,1,-0.1744574377178445,-0.8487486016344227
2711,11.0,61.1,0.0,1,-0.1763486928382587,-0.6612896435536029
2712,11.0,52.9,0.0,1,-0.1757414482676005,-0.726745511194511
2713,11.0,64.7,0.0,1,-0.1766152880156209,-0.6325529211746675
2714,11.0,53.5,0.0,1,-0.1757858807971609,-0.7219560574646885
2715,11.0,57.4,0.0,1,-0.1760746922393032,-0.6908246082208419
2716,11.0,61.0,-128.0,2,5.79208012825656,-0.6238492641882937
2717,11.0,51.2,0.0,1,-0.1756155561005128,-0.7403156300956751
2718,11.0,56.6,0.0,1,-0.176015448866556,-0.6972105465272721
2719,11.0,63.1,0.0,1,-0.1764968012701266,-0.6453247977875277
2720,11.0,61.1,0.0,1,-0.1763486928382587,-0.6612896435536029
2721,11.0,50.0,-128.0,2,5.792894724631833,-0.7116559159017074
6251,10.1,58.4,0.0,1,-0.1733843156641607,-0.9513001761738352
6252,10.1,58.6,0.0,1,-0.1733991265073474,-0.9497036915972278
6253,10.1,58.7,0.0,1,-0.1734065319289408,-0.948905449308924
6254,10.1,58.3,0.0,1,-0.1733769102425672,-0.952098418462139
6255,10.1,67.4,0.0,1,-0.1740508036075661,-0.8794583702264966
6256,10.1,61.0,0.0,1,-0.1735768566255889,-0.9305458766779376
6938,10.6,52.9,0.0,1,-0.1745128123604554,-0.8460601737883027
6939,10.6,55.8,0.0,1,-0.1747275695866638,-0.8229111474274936
6940,10.6,61.4,0.0,1,-0.1751422731958939,-0.778209579282483
6941,10.6,57.3,0.0,1,-0.1748386509105647,-0.8109375131029372
6942,10.6,51.4,0.0,1,-0.1744017310365545,-0.8580338081128589
6943,10.6,64.7,0.0,1,-0.1753866521084758,-0.751867583768459
6944,10.6,52.6,0.0,1,-0.1744905960956752,-0.8484549006532139
6945,10.6,54.7,0.0,1,-0.1746461099491364,-0.8316918125988351
6946,10.6,58.2,0.0,1,-0.1749052997049053,-0.8037533325082034
6947,10.6,52.1,0.0,1,-0.1744535689877082,-0.8524461120947328
6948,10.6,55.4,0.0,1,-0.1746979479002902,-0.8261041165807085
6949,10.6,53.8,0.0,1,-0.1745794611547959,-0.8388759931935686
6950,10.6,49.9,0.0,1,-0.1742906497126536,-0.8700074424374155
6951,10.6,55.5,0.0,1,-0.1747053533218836,-0.8253058742924049
6952,10.6,52.6,0.0,1,-0.1744905960956752,-0.8484549006532139
6953,10.6,62.7,0.0,1,-0.1752385436766079,-0.7678324295345342
6954,10.6,56.7,0.0,1,-0.1747942183810044,-0.8157269668327598
6955,10.6,55.8,0.0,1,-0.1747275695866638,-0.8229111474274936
6956,10.6,53.3,0.0,1,-0.174542434046829,-0.8428672046350875
6957,10.6,57.8,0.0,1,-0.1748756780185317,-0.8069463016614186
6958,10.6,53.8,0.0,1,-0.1745794611547959,-0.8388759931935686
6959,10.6,53.5,0.0,1,-0.1745572448900157,-0.8412707200584798
6960,10.6,52.8,0.0,1,-0.174505406938862,-0.8468584160766063
6961,10.6,53.9,0.0,1,-0.1745868665763893,-0.8380777509052652
6962,10.6,59.6,0.0,1,-0.1750089756072128,-0.792577940471951
6963,10.6,61.3,0.0,1,-0.1751348677743005,-0.7790078215707866
6964,10.6,56.0,-128.0,2,5.793679035243374,-0.7830760411972737
6965,10.6,54.5,0.0,1,-0.1746312991059497,-0.8332882971754425
6966,10.6,58.9,0.0,1,-0.174957137656059,-0.7981656364900769
6967,10.6,61.7,0.0,1,-0.1751644894606741,-0.7758148524175719
6968,10.6,55.2,0.0,1,-0.1746831370571034,-0.8277006011573163
6969,10.6,61.6,0.0,1,-0.1751570840390806,-0.7766130947058754
6970,10.6,51.7,0.0,1,-0.1744239473013347,-0.8556390812479474
6971,10.6,58.9,0.0,1,-0.174957137656059,-0.7981656364900769
6972,10.6,50.7,0.0,1,-0.1743498930854007,-0.8636215041309854
6973,10.6,58.6,0.0,1,-0.1749349213912788,-0.8005603633549884
6974,10.6,63.3,0.0,1,-0.1752829762061683,-0.7630429758047116
6975,10.6,61.5,0.0,1,-0.1751496786174872,-0.7774113369941792
6976,10.6,61.6,0.0,1,-0.1751570840390806,-0.7766130947058754
6977,10.6,55.2,0.0,1,-0.1746831370571034,-0.8277006011573163
6978,10.6,57.1,0.0,1,-0.1748238400673779,-0.8125339976795448
6979,10.6,57.8,0.0,1,-0.1748756780185317,-0.8069463016614186
6980,10.6,59.5,0.0,1,-0.1750015701856193,-0.7933761827602545
6981,10.6,62.0,0.0,1,-0.1751867057254542,-0.7734201255526604
6982,10.6,45.6,0.0,1,-0.1739722165841376,-0.9043318608344774
6983,10.6,58.3,0.0,1,-0.1749127051264986,-0.8029550902198995
6984,10.6,49.2,0.0,1,-0.1742388117614998,-0.8755951384555416
6985,10.6,63.3,0.0,1,-0.1752829762061683,-0.7630429758047116
6986,10.6,58.3,0.0,1,-0.1749127051264986,-0.8029550902198995
6987,10.6,55.9,0.0,1,-0.1747349750082572,-0.8221129051391898
6988,10.6,58.4,0.0,1,-0.1749201105480921,-0.8021568479315957
6989,10.6,59.5,0.0,1,-0.1750015701856193,-0.7933761827602545
6990,10.6,57.8,0.0,1,-0.1748756780185317,-0.8069463016614186
6991,10.6,61.4,0.0,1,-0.1751422731958939,-0.778209579282483
6992,10.6,52.8,0.0,1,-0.174505406938862,-0.8468584160766063
6993,10.6,60.4,0.0,1,-0.1750682189799599,-0.7861920021655207
6994,10.6,51.5,0.0,1,-0.1744091364581479,-0.8572355658245554
6995,10.6,56.5,0.0,1,-0.1747794075378176,-0.8173234514093674
6996,10.6,62.1,0.0,1,-0.1751941111470476,-0.7726218832643565
6997,10.6,53.1,0.0,1,-0.1745276232036421,-0.8444636892116951
6998,10.6,61.1,0.0,1,-0.1751200569311136,-0.7806043061473943
6999,10.6,59.3,0.0,1,-0.1749867593424326,-0.7949726673368619
7000,10.6,65.5,0.0,1,-0.175445895481223,-0.7454816454620289
7001,10.6,49.1,0.0,1,-0.1742314063399064,-0.8763933807438458
7002,10.6,61.5,0.0,1,-0.1751496786174872,-0.7774113369941792
7003,10.6,63.7,0.0,1,-0.1753125978925419,-0.7598500066514965
7666,11.1,48.0,0.0,1,-0.1756857415863104,-0.7360307176729474
7667,11.1,55.5,0.0,1,-0.176241148205815,-0.6761625460501656
8181,11.6,57.4,0.0,1,-0.1779176461000209,-0.5118526143301548
8182,11.6,57.4,0.0,1,-0.1779176461000209,-0.5118526143301548
11665,10.2,56.7,0.0,1,-0.1735655824738592,-0.9350416294265514
11666,10.2,53.7,0.0,1,-0.1733434198260574,-0.9589888980756645
11667,10.2,63.8,0.0,1,-0.1740913674069902,-0.8783664269569846
11668,10.2,61.7,0.0,1,-0.173935853553529,-0.8951295150113635
11669,10.2,59.2,0.0,1,-0.1737507180136941,-0.9150855722189574
11670,10.2,64.7,0.0,1,-0.1741580162013307,-0.8711822463622505
11671,10.2,62.0,-128.0,2,5.794463345854915,-0.8544961664928397
12280,10.7,59.1,0.0,1,-0.1752791074760321,-0.7667404862650217
12281,10.7,66.1,0.0,1,-0.1757974869875696,-0.7108635260837585
12282,10.7,58.5,0.0,1,-0.1752346749464716,-0.7715299399948442
12283,10.7,55.3,0.0,1,-0.1749977014554831,-0.7970736932205644
12284,10.7,60.3,0.0,1,-0.1753679725351528,-0.7571615788053766
12285,10.7,58.5,0.0,1,-0.1752346749464716,-0.7715299399948442
12286,10.7,57.0,0.0,1,-0.1751235936225707,-0.7835035743194008
12287,10.7,58.1,0.0,1,-0.1752050532600981,-0.7747229091480593
12288,10.7,57.2,0.0,1,-0.1751384044657576,-0.781907089742793
12289,10.7,57.2,0.0,1,-0.1751384044657576,-0.781907089742793
12290,10.7,52.4,0.0,1,-0.1747829442292747,-0.8202227195813734
12291,10.7,52.6,0.0,1,-0.1747977550724615,-0.8186262350047663
12292,10.7,69.8,0.0,1,-0.1760714875865252,-0.6813285614165194
12293,10.7,59.0,0.0,1,-0.1752717020544387,-0.7675387285533255
12294,10.7,53.8,0.0,1,-0.1748866201315822,-0.8090473275451211
12295,10.7,52.9,0.0,1,-0.1748199713372417,-0.8162315081398549
12296,10.7,59.4,0.0,1,-0.1753013237408122,-0.7643457594001101
12297,10.7,58.5,0.0,1,-0.1752346749464716,-0.7715299399948442
12298,10.7,54.0,0.0,1,-0.174901430974769,-0.8074508429685132
12299,10.7,57.0,0.0,1,-0.1751235936225707,-0.7835035743194008
12300,10.7,56.4,0.0,1,-0.1750791610930104,-0.788293028049223
12301,10.7,61.9,0.0,1,-0.1754864592806471,-0.7443897021925165
